date,time,user,text
29.7.2021,11:53,שמוליק,אם הרב מוטי גוטמן אישר את המינוי הוא כנראה ראוי
29.7.2021,11:54,אפל,אביתר (אחי) שנה הבאה עם הרב בזק
29.7.2021,11:54,אפל,"שאתמול התכסח עם יו""ר מפלגת הציונות הדתית בכבודו ובעצמו"
29.7.2021,11:55,שמוליק,כבוד!
29.7.2021,11:56,שמוליק,פרט
29.7.2021,11:56,אפל,https://www.facebook.com/amnon.d.bazak/posts/2380118362124672
29.7.2021,11:56,אפל,https://www.facebook.com/Bezazelsmotrich/posts/2013264728827894
29.7.2021,11:56,אפל,https://www.facebook.com/amnon.d.bazak/posts/2380446725425169
29.7.2021,11:57,dorgoldenberg,איזה שיעור אחיך?
29.7.2021,11:57,אפל,עולה לב'
29.7.2021,11:58,ויני,בחיי שבראש שלי הוא עולה לכיתה ב׳
29.7.2021,12:00,אפל,"כאמור, הזקנה.."
29.7.2021,12:06,dorgoldenberg,"ברון, כל הכבוד שצידדת בי בקבוצה השנייה"
29.7.2021,12:08,dorgoldenberg,אה ולשם שלמות התמונה יוער כי הרב איתן קלימן הוא קרוב משפחה של ר' משה
29.7.2021,12:08,dorgoldenberg,סבתא שלו היא אחות של הרב ליכטנשטיין
29.7.2021,12:13,אפל,"אוווו נפוטיזם, עכשיו הכל ברור"
29.7.2021,12:14,שמוליק,"כמו שדליה דורנר אמרה, אני מאמינה בגנטיקה"
29.7.2021,12:16,dorgoldenberg,כמובן שאין בקשריו המשפחתיים להקטין את גדלותו בתורה ומידותיו המעולות
29.7.2021,12:19,ויני,?
29.7.2021,12:19,dorgoldenberg,תגידו אתם שנה ראשונה בישראל? למה אתם מצפים שיהודים יהיו טובים בספורט?
29.7.2021,12:19,dorgoldenberg,מקבוצת הספורט
29.7.2021,12:20,dorgoldenberg,ר' בנימין מדווח מהשטח על ספורטאים ישראלים שעל אף הציפיות לא זכו במדליה
29.7.2021,12:20,ויני,אהה יש קובצת אולימפיאדה?
29.7.2021,12:21,אפל,"יש קבוצת הימורי מכבי, שבעונת המלפפונים הופכת סתם לקבוצת ספורט"
29.7.2021,12:21,ויני,הבנתי
29.7.2021,12:21,ויני,"בענף השליטה והכסף אין ספק שיהודים ינצחו ברוב המקצים, לא יודע לגביי ישראל ספציפית"
29.7.2021,12:23,dorgoldenberg,אנחנו צ'יק צ'ק נאזרח את מי שצריך ונראה בהם נציגינו בתפוצות
29.7.2021,12:24,dorgoldenberg,"קראתי את הפוסטים המדוברים. באתי מעמדה יותר שלילית כלפי סמוטריץ', אבל יש לו כמה נקודות שם"
29.7.2021,12:25,ויני,"הבחור ישר וקוהרנטי וזה יפה אצלו, חבל שהוא דוס טרור"
29.7.2021,12:26,dorgoldenberg,אבל יש לו גם טיעונים אזרחיים הגיוניים
29.7.2021,12:26,dorgoldenberg,הבעיה הייתה בעיקר בפסקה האחרונה
29.7.2021,12:26,dorgoldenberg,שם הוא יורד לפסים אישיים בצורה ממש מיותרת
29.7.2021,12:27,אפל,"כלפי חוץ זה נראה ככה, אבל לא תמיד הוא אומר אמת.. למרות שהוא נשבע בספר תורה"
29.7.2021,12:29,dorgoldenberg,"בסוף הוא פוליטיקאי. קצת הצחיקה אותי ההתייחסות ל""מדבר שקר תרחק"""
30.7.2021,12:23,שמוליק,וואי וואי
30.7.2021,12:23,שמוליק,ידעיה נפטר
30.7.2021,12:25,ויני,בדה
30.7.2021,12:25,ויני,היה כבר קשיש לא?
30.7.2021,12:31,שמוליק,89 לפי הפייסבוק של הרב בזק
30.7.2021,12:32,שמוליק,וואלה חשבתי שיותר
30.7.2021,12:33,אפל,וואלה
30.7.2021,12:34,אפל,"דור מתחלף.. מושקו, ידעיה, הרב ליכטנשטיין ועמיטל כמובן"
30.7.2021,12:34,ויני,הוא מסוג האנשים שמגיל 60 נראים בני 90
6.8.2021,10:28,אפל,אתם לא מבינים מה ראיתי היום בסופר
6.8.2021,10:28,אפל,"ראיתי את שמוליק הולך עם טבע נאות חושפות אצבעות רגליים עסיסיות, כאחד המתנחלים"
6.8.2021,10:34,dorgoldenberg,וואי וואי
6.8.2021,10:35,dorgoldenberg,ימים אשר לא שערום אבותיכם
6.8.2021,10:35,שמוליק,ממש לא מתנחלי
6.8.2021,10:35,שמוליק,טפו
6.8.2021,10:38,אפל,לא שערום תרתי משמע
6.8.2021,10:39,dorgoldenberg,עבר בדעתי
6.8.2021,10:55,ויני,שהשם ישמור ויציל ויגן
6.8.2021,10:57,אפל,ניסיתי לצלם אבל שמוליק התנגד בכוח
6.8.2021,10:57,אפל,אפילו כשניסיתי להסיח את דעתו עם תמונה של ויני זה לא עבד
7.8.2021,21:25,שמוליק,"אוקיי, שאלה. שלחתי בקשת חברות בפייסבוק למרצה שלי. רק אחרי שהוא אישר אותי נזכרתי שבעצם הוא יהודי ועכשיו שבת אצלו. זה אומר שנתתי מכשול בפני עיוור?"
7.8.2021,21:25,dorgoldenberg,"חזקה עליו שלא יענה לך עד מוצ""ש שחל בחשבונו"
7.8.2021,21:26,ויני,מה המרחק בינו לבין יהדות בסולם ריין?
7.8.2021,21:26,שמוליק,"אם ככה אני מתחיל את אלול, ה' ישמור אותי"
7.8.2021,21:27,שמוליק,אנא עארף. הוא מבין עברית
7.8.2021,21:27,שמוליק,חותם על עצומות נגד ההתנחלויות בזמנו הפנוי
7.8.2021,21:27,dorgoldenberg,סולם ריין כידוע מודד את מהירות החזן. ונחלקו הפוסקים האם יותר ריין פירושו יותר מהר או יותר לאט
7.8.2021,21:27,ויני,אבל נראלי כל מי שעבר חינוך יהודי בטורונטו יודע
7.8.2021,21:27,dorgoldenberg,נו אז הוא יהודי לחלוטין
7.8.2021,21:27,שמוליק,לגמרי
9.8.2021,21:16,שמוליק,<המדיה לא נכללה>
9.8.2021,21:16,שמוליק,הרב יעקב נראה כמו פעיל המחתרת היהודית
9.8.2021,21:16,שמוליק,והרב גיגי נראה כמו משה מסרי מודל 78
9.8.2021,21:16,ויני,עד היום
9.8.2021,21:57,dorgoldenberg,מאיפה גירדת את זה?
9.8.2021,22:01,אפל,פייסבוק של הגוש
9.8.2021,22:02,שמוליק,אני מנוי על הארכיון של הרב גיגי.
9.8.2021,22:02,שמוליק,לא ידעתי שזה גם עלה בפייסבוק
15.8.2021,19:04,אפל,<המדיה לא נכללה>
15.8.2021,19:04,אפל,השמיים ממרפסת קפה
15.8.2021,19:12,ויני,אתה מרביץ תורה עכשיו בישיבה הקדושה?
15.8.2021,19:23,אפל,בטח. תוך כדי בידוד של ליה
15.8.2021,19:23,אפל,"זה איתמר שלח לי, כמובן"
15.8.2021,19:50,dorgoldenberg,מה איתמר עושה במרפסת קפה?
15.8.2021,20:05,אפל,אביתר*
15.8.2021,20:05,אפל,"איתמר שלח לי תמונות אחרות, מירושלים.."
18.8.2021,16:11,אפל,https://m.youtube.com/watch?v=XxNFD8CY9BU&feature=share
18.8.2021,16:12,שמוליק,יאא
18.8.2021,16:43,dorgoldenberg,נחמד
18.8.2021,16:44,שמוליק,האמת
18.8.2021,16:44,שמוליק,המקור יותר טוב
18.8.2021,16:54,אפל,נכון
18.8.2021,17:07,dorgoldenberg,זה מה שהרגשתי. הייתה חסרה קצת דבקות
18.8.2021,17:10,ויני,אין כמו הדבר האמיתי
18.8.2021,17:11,ויני,יש לך איזה קליפ של 'אשרי אדם עוז לו בך' שנרגיש אלול עד הסוף?
18.8.2021,17:11,שמוליק,"זה חלק כזה.. כאילו, אם אני רוצה לשמוע משהו כזה אני פשוט אקשיב לאביתר בנאי"
18.8.2021,17:11,שמוליק,לא בשביל זה אני מקשיב לרב עמיטל של 'וטהר ליבנו'
29.8.2021,0:57,אפל,בערב כזה אין לנו אלא דברי הרב ביק:
29.8.2021,1:04,שמוליק,לגמרי
5.9.2021,11:44,אפל,מוטי נהיה חזן מהשורה בישיבה
5.9.2021,11:44,אפל,השנה הוא מתפלל בלילה וביום השני
5.9.2021,11:45,ויני,פשש
5.9.2021,11:45,ויני,זה משהו שרבוזי בחיים לא היה
5.9.2021,11:46,אפל,"רבוזי עדיין מסתובב בישיבה וצד ילדים תמימים, אגב"
5.9.2021,11:46,ויני,אוי ואבוי זה נשמע רע
5.9.2021,11:46,אפל,"באותה פרקטיקה, לאורך אותו זמן"
5.9.2021,11:46,אפל,וואלה לא יודע מה יותר גרוע
14.9.2021,14:15,אפל,<המדיה לא נכללה>
14.9.2021,14:15,אפל,"""ניתן להזמין במשרד בטלפון מספר 02-9937300 שלוחה 0 אצל מיכל"""
14.9.2021,14:15,אפל,"שמוליק, כשאתה מזמין - תזמין לי עוד אחד. שלי כבר מתחיל להתבלות מרוב השנים"
14.9.2021,14:18,שמוליק,אפשר שהם ישלחו את זה הביתה?
14.9.2021,14:19,אפל,"לדעתי שולחים הביתה, אחרת מה הטעם"
14.9.2021,14:19,אפל,תתקשר
14.9.2021,14:35,dorgoldenberg,<המדיה לא נכללה>
14.9.2021,14:35,dorgoldenberg,סליחה על הסלפי סטוקינג
14.9.2021,14:38,שמוליק,<המדיה לא נכללה>
14.9.2021,14:38,שמוליק,<המדיה לא נכללה>
14.9.2021,14:39,שמוליק,<המדיה לא נכללה>
14.9.2021,14:45,אפל,חחחחחחחחחחחחחחחחחחחחחחחחחחחחחחח
14.9.2021,14:45,אפל,זה עכשיו?
14.9.2021,14:45,dorgoldenberg,ממש פה לידי ברכבת
14.9.2021,14:45,אפל,לכיוון ירושלים או תל אביב?
14.9.2021,14:48,dorgoldenberg,תל אביב
14.9.2021,14:50,אפל,"""נוסע הביתה כדי ללכת לסליחות בכותל עם האוטו ומחר חוזר לישיבה"""
14.9.2021,14:50,אפל,אל תשפטו
14.9.2021,14:51,אפל,יש לו קטע כזה שהוא נוסע הביתה לפני שבתות חופשיות לקחת את האוטו
14.9.2021,14:51,ויני,אני מאוד מתקשה להבין את הלוגיקה
14.9.2021,14:53,אפל,☝️
14.9.2021,14:56,אפל,חחח עכשיו שמעתי את ההודעות. כמו שאתה מבין מהשיחה - אני מכיר מישהו שלומד בישיבה ומגיע לפתח תקווה..
14.9.2021,14:59,אפל,אביתר מביא לי 2 עותקים
14.9.2021,15:18,שמוליק,נו אז תביא לי גם אחד!!
27.9.2021,17:35,שמוליק,https://youtu.be/bl7GPWdsSNo
28.9.2021,22:29,ויני,<המדיה לא נכללה>
28.9.2021,22:30,ויני,אשכרה לקח את השם של אשתו המתחבר הזה
28.9.2021,22:30,אפל,"וואו ויני, אני מבין שאתה לא מסתובב בפייסבוק ובטוויטר"
28.9.2021,22:31,אפל,הוא כותב הרבה מאמרים לעיתונים השונים (בעיקר שמאל-סוציאליסטים).
28.9.2021,22:33,ויני,"ברור שלא, אני לא סגור מי זה ראש הממשלה. אבל פה מדובר בכתבה ראשית בווינט, אפילו חייזרים כמוני קוראים את זה"
18.10.2021,23:54,ויני,https://www.ynet.co.il/judaism/article/rk0uwjjrt
19.10.2021,0:04,אפל,"היא אומנם לא טיפוס רגיל, אבל דווקא די אמיצה."
19.10.2021,0:05,ויני,"אמיצה שממיצה, היא מוזרה"
21.11.2021,14:39,אפל,חידה: איפה גר דני לוי היןם?
21.11.2021,14:40,שמוליק,חיפה?
21.11.2021,14:40,אפל,לא
21.11.2021,14:41,אפל,"אתה בטח מתכוון למגדל העמק, אבל הוא עבר משם"
21.11.2021,14:41,שמוליק,"האמת שלא היה לי מושג ירוק, סתם רשמתי חיפה כי זכרתי שהוא למד שם"
21.11.2021,14:42,שמוליק,מועצה מקומית  מגדל תפן
21.11.2021,14:42,אפל,לא רחוק מבחינת המקום המוקרץ
21.11.2021,14:42,אפל,מויני אני לא מצפה לדעת. אבל אולי דור יידע
21.11.2021,14:43,ויני,הוא לא גר באיזה פיזדלוך של שני קרוונים וגדר?
21.11.2021,14:48,dorgoldenberg,מצפה עשהאל
21.11.2021,14:55,אפל,יפה!
21.11.2021,14:55,אפל,עבר ממגדל העמק לעשהאל בדרום הר חברון
21.11.2021,14:59,שמוליק,נהדר
29.11.2021,23:34,שמוליק,<המדיה לא נכללה>
29.11.2021,23:35,שמוליק,קחו קצת מוסר מהרב ראטה
29.11.2021,23:35,שמוליק,יהודי יקר
30.11.2021,6:11,אפל,זה ההבדל בין מדינה שמזרימה כסף לבטלנים למדינה שלא..
30.11.2021,11:11,ויני,התרגום אמיתי? כי זה נראה אמיתי
30.11.2021,11:11,שמוליק,אמיתי לגמרי
30.11.2021,11:11,שמוליק,הרב יואל ראטה
30.11.2021,11:11,שמוליק,יהודי יקר
30.11.2021,11:11,ויני,"וואוו, איזה חסידות זו? אני מניח שזה בארה״ב"
30.11.2021,11:12,שמוליק,כן
30.11.2021,11:12,שמוליק,הוא ברסלב
30.11.2021,11:12,שמוליק,שזה לא אומר כלום כי ברסלב זה משהו שיכול להשתרע מברלנד ועד אורי בירן
30.11.2021,11:12,שמוליק,אבל זו הכותרת
30.11.2021,11:12,ויני,"אורי בירן, וואוו איזה פרהיסטוריה"
30.11.2021,11:13,שמוליק,אוריעקבירן
30.11.2021,11:13,שמוליק,*
30.11.2021,11:13,ויני,זה הטיל הגבוה עם הפאות לא?
30.11.2021,11:13,אפל,יא אללה מאיפה הבאת את השם הזה
30.11.2021,11:13,ויני,זה שהיית חברותא בוגר של אח או בנדוד שלו או משהו כזה
30.11.2021,11:13,שמוליק,כן. הבוגר של חגי והנכד של הרב ליכטנשטיין
30.11.2021,11:13,ויני,"טיל אחר עם פאות, למרות שזכור לי שחיבבת אותו"
30.11.2021,11:14,ויני,"חגי, וואוו איזה פרהיסטוריה..."
30.11.2021,11:15,אפל,חחחחח אני רואה את חגי די הרבה בשכונה. בשבילי זו המציאות
30.11.2021,11:15,אפל,"אגב, גם חברנו הרב דוקטורנט המורה מסיים הש""ס כמה פעמים - עבר להדר גנים"
30.11.2021,11:16,שמוליק,אשרינו
30.11.2021,11:16,שמוליק,אותו עוד לא זכיתי לראות פה
30.11.2021,11:16,שמוליק,אבל בעזרת ה'
30.11.2021,11:17,אפל,"יש לי תחושה שהוא יצטרף לקהילה שנמצאת בקומפלקס של הקהילה החדשה שלך, אז יש מצב"
30.11.2021,11:17,שמוליק,אולי זה יגרום לי לעבור
30.11.2021,11:17,שמוליק,"כלומר, לקהילה שלו"
30.11.2021,11:17,ויני,מרן הרב ברגר?
30.11.2021,11:17,שמוליק,הרב דוקטור
30.11.2021,11:17,שמוליק,בשבילך
30.11.2021,11:17,ויני,וואלה?
30.11.2021,11:17,אפל,הרב דוקטורנט!
30.11.2021,11:17,אפל,עוד לא דוקטור
30.11.2021,11:17,שמוליק,אהה
30.11.2021,11:17,שמוליק,טוב כבר באתי לפרגן
30.11.2021,11:18,אפל,באוניברסיטת אריאל תיבנה ותיכונן
30.11.2021,11:18,ויני,"לא, רגע הוא רק דוקטורנט"
30.11.2021,11:18,שמוליק,כן כן נו
30.11.2021,11:18,ויני,יש תחרות צמודה מי יהיה הphd הראשון
30.11.2021,11:18,שמוליק,בין מי?
30.11.2021,11:18,ויני,"יש אותך ברון, את גיל וברגר"
30.11.2021,11:18,ויני,וזהו נראלי
30.11.2021,11:18,אפל,ביני לבינך שמוליק
30.11.2021,11:18,שמוליק,אהה בשיעור
30.11.2021,11:18,אפל,מי באקדמיה בכלל חוץ מהם?
30.11.2021,11:19,אפל,מאייר גם באקדמיה. גם קאופמן אולי
30.11.2021,11:20,ויני,יש נראלי גם כאלה בקאופמנים אבל אני לא עוקב אחריהם
